@runq_delay_us: 
[1]                   57 |@@@                                                 |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |@                                                   |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |@                                                   |
[8K, 16K)              3 |@@@@                                                |
[16K, 32K)            15 |@@@@@@@@@@@@@@@@@@@@@@                              |
[32K, 64K)             2 |@@@                                                 |

@per_proc[in:imuxsock]: 
[2, 4)                12 |@@@@@@@@@@@@@@@                                     |
[4, 8)                41 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@@                                                  |
[16, 32)               2 |@@                                                  |
[32, 64)               2 |@@                                                  |
[64, 128)             14 |@@@@@@@@@@@@@@@@@                                   |
[128, 256)             7 |@@@@@@@@                                            |

@per_proc[gsd-sharing]: 
[1]                   21 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[2, 4)                33 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                18 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[8, 16)                1 |@                                                   |
[16, 32)               6 |@@@@@@@@@                                           |
[32, 64)               7 |@@@@@@@@@@@                                         |
[64, 128)              2 |@@@                                                 |
[128, 256)             2 |@@@                                                 |
[256, 512)             1 |@                                                   |

@per_proc[systemd-journal]: 
[4, 8)                17 |@@@@@@@@@@@@@                                       |
[8, 16)                8 |@@@@@@                                              |
[16, 32)              65 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)               2 |@                                                   |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |                                                    |

@per_proc[iio-sensor-prox]: 
[4, 8)                85 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@@@                                                |
[16, 32)               8 |@@@@                                                |

@per_proc[hwrng]: 
[2, 4)                92 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                19 |@@@@@@@@@@                                          |

@per_proc[migration/0]: 
[2, 4)                 2 |                                                    |
[4, 8)               111 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               13 |@@@@@@                                              |
[16, 32)               3 |@                                                   |

@per_proc[migration/3]: 
[2, 4)                 1 |                                                    |
[4, 8)               121 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@@                                                 |
[16, 32)               3 |@                                                   |
[32, 64)               0 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[pool-spawner]: 
[1]                    3 |@@                                                  |
[2, 4)                 0 |                                                    |
[4, 8)                27 |@@@@@@@@@@@@@@@@@@@                                 |
[8, 16)                3 |@@                                                  |
[16, 32)               2 |@                                                   |
[32, 64)               2 |@                                                   |
[64, 128)              3 |@@                                                  |
[128, 256)             3 |@@                                                  |
[256, 512)            15 |@@@@@@@@@@                                          |
[512, 1K)             72 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1K, 2K)               4 |@@                                                  |

@per_proc[NetworkManager]: 
[1]                   28 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@              |
[2, 4)                16 |@@@@@@@@@@@@@@@@@@@@@                               |
[4, 8)                38 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                2 |@@                                                  |
[16, 32)              11 |@@@@@@@@@@@@@@@                                     |
[32, 64)              10 |@@@@@@@@@@@@@                                       |
[64, 128)             12 |@@@@@@@@@@@@@@@@                                    |
[128, 256)             7 |@@@@@@@@@                                           |
[256, 512)             6 |@@@@@@@@                                            |
[512, 1K)              5 |@@@@@@                                              |

@per_proc[migration/1]: 
[2, 4)                 1 |                                                    |
[4, 8)               128 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                5 |@@                                                  |
[16, 32)               3 |@                                                   |
[32, 64)               1 |                                                    |

@per_proc[kcompactd0]: 
[2, 4)                 9 |@@@@                                                |
[4, 8)               110 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               11 |@@@@@                                               |
[16, 32)               7 |@@@                                                 |
[32, 64)               2 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             1 |                                                    |

@per_proc[memcached]: 
[2, 4)                23 |@@@@@@@@@@@@                                        |
[4, 8)                93 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               10 |@@@@@                                               |
[16, 32)               6 |@@@                                                 |
[32, 64)               4 |@@                                                  |
[64, 128)              2 |@                                                   |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[mmp]: 
[2, 4)                 2 |                                                    |
[4, 8)               115 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               15 |@@@@@@                                              |
[16, 32)               6 |@@                                                  |
[32, 64)               2 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[migration/2]: 
[2, 4)                 1 |                                                    |
[4, 8)               138 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                4 |@                                                   |
[16, 32)               1 |                                                    |
[32, 64)               1 |                                                    |

@per_proc[migration/5]: 
[2, 4)                 3 |@                                                   |
[4, 8)               133 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@                                                  |
[16, 32)               2 |                                                    |

@per_proc[mc-lrumaint]: 
[2, 4)                20 |@@@@@@@@@@                                          |
[4, 8)               100 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                9 |@@@@                                                |
[16, 32)              10 |@@@@@                                               |
[32, 64)               4 |@@                                                  |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               2 |@                                                   |

@per_proc[wpa_supplicant]: 
[2, 4)                20 |@@@@@@@@@@                                          |
[4, 8)                96 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@@@                                                |
[16, 32)              12 |@@@@@@                                              |
[32, 64)               4 |@@                                                  |
[64, 128)              7 |@@@                                                 |
[128, 256)             3 |@                                                   |
[256, 512)             1 |                                                    |

@per_proc[JS Helper]: 
[1]                   29 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                      |
[2, 4)                50 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                39 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[8, 16)                4 |@@@@                                                |
[16, 32)              12 |@@@@@@@@@@@@                                        |
[32, 64)               8 |@@@@@@@@                                            |
[64, 128)              3 |@@@                                                 |
[128, 256)             7 |@@@@@@@                                             |
[256, 512)             3 |@@@                                                 |
[512, 1K)              2 |@@                                                  |
[1K, 2K)               0 |                                                    |
[2K, 4K)               1 |@                                                   |

@per_proc[migration/7]: 
[2, 4)                 1 |                                                    |
[4, 8)               156 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@@                                                  |
[16, 32)               2 |                                                    |

@per_proc[migration/6]: 
[4, 8)               162 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@                                                  |
[16, 32)               1 |                                                    |

@per_proc[irq/133-SYNA328]: 
[4, 8)                78 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@    |
[8, 16)                8 |@@@@@                                               |
[16, 32)               0 |                                                    |
[32, 64)              83 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)              2 |@                                                   |

@per_proc[awk]: 
[2, 4)                26 |@@@@@@@@@@@@@@@@@@@@@                               |
[4, 8)                11 |@@@@@@@@@                                           |
[8, 16)                0 |                                                    |
[16, 32)               0 |                                                    |
[32, 64)               1 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             1 |                                                    |
[256, 512)             3 |@@                                                  |
[512, 1K)             19 |@@@@@@@@@@@@@@@                                     |
[1K, 2K)              44 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[2K, 4K)              63 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4K, 8K)               3 |@@                                                  |

@per_proc[ksoftirqd/6]: 
[2, 4)                33 |@@@@@@@@@@@@@@@                                     |
[4, 8)               108 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               22 |@@@@@@@@@@                                          |
[16, 32)               6 |@@                                                  |
[32, 64)               1 |                                                    |
[64, 128)              1 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |                                                    |

@per_proc[SPARQL endpoint]: 
[4, 8)                 3 |@@                                                  |
[8, 16)               14 |@@@@@@@@@                                           |
[16, 32)               5 |@@@                                                 |
[32, 64)              77 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[64, 128)             26 |@@@@@@@@@@@@@@@@@                                   |
[128, 256)             8 |@@@@@                                               |
[256, 512)            15 |@@@@@@@@@@                                          |
[512, 1K)             20 |@@@@@@@@@@@@@                                       |
[1K, 2K)               5 |@@@                                                 |
[2K, 4K)               1 |                                                    |

@per_proc[migration/4]: 
[2, 4)                 2 |                                                    |
[4, 8)               168 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                6 |@                                                   |
[16, 32)               3 |                                                    |

@per_proc[ThreadPoolServi]: 
[2, 4)                11 |@@@@@@@@@@@@                                        |
[4, 8)                24 |@@@@@@@@@@@@@@@@@@@@@@@@@@@                         |
[8, 16)               18 |@@@@@@@@@@@@@@@@@@@@                                |
[16, 32)              46 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)               8 |@@@@@@@@@                                           |
[64, 128)             11 |@@@@@@@@@@@@                                        |
[128, 256)            14 |@@@@@@@@@@@@@@@                                     |
[256, 512)            17 |@@@@@@@@@@@@@@@@@@@                                 |
[512, 1K)             32 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[1K, 2K)               4 |@@@@                                                |
[2K, 4K)               5 |@@@@@                                               |

@per_proc[kworker/u33:3]: 
[2, 4)                17 |@@@@@@@@@@@                                         |
[4, 8)                75 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               56 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@              |
[16, 32)              73 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@  |
[32, 64)               6 |@@@@                                                |
[64, 128)              0 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              0 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[txg_sync]: 
[1]                   26 |@@@@@@@@@@@@@                                       |
[2, 4)               104 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                57 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[8, 16)               28 |@@@@@@@@@@@@@@                                      |
[16, 32)              10 |@@@@@                                               |
[32, 64)               2 |@                                                   |
[64, 128)              2 |@                                                   |
[128, 256)            10 |@@@@@                                               |
[256, 512)             3 |@                                                   |
[512, 1K)              0 |                                                    |
[1K, 2K)               1 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[Chrome_IOThread]: 
[2, 4)                35 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[4, 8)                56 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                7 |@@@@@@                                              |
[16, 32)              42 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@             |
[32, 64)              25 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[64, 128)             15 |@@@@@@@@@@@@@                                       |
[128, 256)            18 |@@@@@@@@@@@@@@@@                                    |
[256, 512)            11 |@@@@@@@@@@                                          |
[512, 1K)             11 |@@@@@@@@@@                                          |
[1K, 2K)               6 |@@@@@                                               |
[2K, 4K)              17 |@@@@@@@@@@@@@@@                                     |
[4K, 8K)               3 |@@                                                  |

@per_proc[z_flush_int]: 
[2, 4)                12 |@@@@                                                |
[4, 8)               135 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               61 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[16, 32)              16 |@@@@@@                                              |
[32, 64)               3 |@                                                   |
[64, 128)              4 |@                                                   |
[128, 256)             5 |@                                                   |
[256, 512)            11 |@@@@                                                |
[512, 1K)             21 |@@@@@@@@                                            |
[1K, 2K)               7 |@@                                                  |

@per_proc[gnome-shell]: 
[1]                    3 |@                                                   |
[2, 4)                25 |@@@@@@@@@@@@                                        |
[4, 8)                90 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[8, 16)               33 |@@@@@@@@@@@@@@@@                                    |
[16, 32)             102 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)              21 |@@@@@@@@@@                                          |
[64, 128)              2 |@                                                   |
[128, 256)             9 |@@@@                                                |
[256, 512)             0 |                                                    |
[512, 1K)              4 |@@                                                  |
[1K, 2K)               1 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              5 |@@                                                  |
[16K, 32K)             6 |@@@                                                 |

@per_proc[kworker/3:0]: 
[2, 4)                11 |@@@                                                 |
[4, 8)               184 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               49 |@@@@@@@@@@@@@                                       |
[16, 32)              43 |@@@@@@@@@@@@                                        |
[32, 64)              12 |@@@                                                 |
[64, 128)              4 |@                                                   |
[128, 256)             2 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              2 |                                                    |
[1K, 2K)               1 |                                                    |
[2K, 4K)               1 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |
[16K, 32K)             6 |@                                                   |
[32K, 64K)             6 |@                                                   |

@per_proc[kworker/5:2]: 
[2, 4)                24 |@@@@@                                               |
[4, 8)               226 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               41 |@@@@@@@@@                                           |
[16, 32)              19 |@@@@                                                |
[32, 64)              20 |@@@@                                                |
[64, 128)              3 |                                                    |
[128, 256)             2 |                                                    |

@per_proc[dp_sync_taskq]: 
[1]                  127 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[2, 4)                13 |@@@@@                                               |
[4, 8)                43 |@@@@@@@@@@@@@@@@@                                   |
[8, 16)               30 |@@@@@@@@@@@@                                        |
[16, 32)              14 |@@@@@                                               |
[32, 64)               8 |@@@                                                 |
[64, 128)             15 |@@@@@@                                              |
[128, 256)            24 |@@@@@@@@@                                           |
[256, 512)            23 |@@@@@@@@@                                           |
[512, 1K)             15 |@@@@@@                                              |
[1K, 2K)              10 |@@@@                                                |
[2K, 4K)               1 |                                                    |
[4K, 8K)               3 |@                                                   |
[8K, 16K)              6 |@@                                                  |
[16K, 32K)             5 |@@                                                  |

@per_proc[kworker/2:0]: 
[2, 4)                 6 |@                                                   |
[4, 8)               215 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               61 |@@@@@@@@@@@@@@                                      |
[16, 32)              40 |@@@@@@@@@                                           |
[32, 64)              12 |@@                                                  |
[64, 128)              3 |                                                    |
[128, 256)             0 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              2 |                                                    |

@per_proc[sleep]: 
[2, 4)                48 |@@@@@@@@@@@@@@@@@@@@@@@@@                           |
[4, 8)                63 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                   |
[8, 16)                2 |@                                                   |
[16, 32)               4 |@@                                                  |
[32, 64)               4 |@@                                                  |
[64, 128)              3 |@                                                   |
[128, 256)             8 |@@@@                                                |
[256, 512)            38 |@@@@@@@@@@@@@@@@@@@@                                |
[512, 1K)             98 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[1K, 2K)              25 |@@@@@@@@@@@@@                                       |
[2K, 4K)              38 |@@@@@@@@@@@@@@@@@@@@                                |
[4K, 8K)               8 |@@@@                                                |
[8K, 16K)              1 |                                                    |

@per_proc[kworker/1:0]: 
[2, 4)                14 |@@@                                                 |
[4, 8)               224 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               56 |@@@@@@@@@@@@@                                       |
[16, 32)              30 |@@@@@@                                              |
[32, 64)               8 |@                                                   |
[64, 128)              2 |                                                    |
[128, 256)             3 |                                                    |
[256, 512)             1 |                                                    |
[512, 1K)              3 |                                                    |

@per_proc[pool-tracker-ex]: 
[1]                   23 |@@@@@@@@@                                           |
[2, 4)                 5 |@@                                                  |
[4, 8)                19 |@@@@@@@                                             |
[8, 16)                7 |@@                                                  |
[16, 32)             127 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)              34 |@@@@@@@@@@@@@                                       |
[64, 128)             12 |@@@@                                                |
[128, 256)            10 |@@@@                                                |
[256, 512)            10 |@@@@                                                |
[512, 1K)             85 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                  |
[1K, 2K)              16 |@@@@@@                                              |
[2K, 4K)               4 |@                                                   |

@per_proc[kworker/7:0]: 
[2, 4)                11 |@@                                                  |
[4, 8)               214 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               56 |@@@@@@@@@@@@@                                       |
[16, 32)              40 |@@@@@@@@@                                           |
[32, 64)              22 |@@@@@                                               |
[64, 128)              6 |@                                                   |
[128, 256)             2 |                                                    |
[256, 512)             2 |                                                    |
[512, 1K)              1 |                                                    |
[1K, 2K)               0 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[kworker/4:1]: 
[2, 4)                 8 |@                                                   |
[4, 8)               227 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               74 |@@@@@@@@@@@@@@@@                                    |
[16, 32)              52 |@@@@@@@@@@@                                         |
[32, 64)              13 |@@                                                  |
[64, 128)              3 |                                                    |

@per_proc[ksoftirqd/5]: 
[2, 4)               104 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                    |
[4, 8)               168 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               97 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                      |
[16, 32)              19 |@@@@@                                               |
[32, 64)               5 |@                                                   |
[64, 128)              1 |                                                    |

@per_proc[cpuUsage.sh]: 
[2, 4)                82 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@                |
[4, 8)               116 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               16 |@@@@@@@                                             |
[16, 32)               9 |@@@@                                                |
[32, 64)              18 |@@@@@@@@                                            |
[64, 128)              2 |                                                    |
[128, 256)            41 |@@@@@@@@@@@@@@@@@@                                  |
[256, 512)            14 |@@@@@@                                              |
[512, 1K)             29 |@@@@@@@@@@@@@                                       |
[1K, 2K)              23 |@@@@@@@@@@                                          |
[2K, 4K)              41 |@@@@@@@@@@@@@@@@@@                                  |
[4K, 8K)               1 |                                                    |
[8K, 16K)              1 |                                                    |
[16K, 32K)             1 |                                                    |
[32K, 64K)             1 |                                                    |

@per_proc[dbus-daemon]: 
[2, 4)                10 |@@                                                  |
[4, 8)               187 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)                8 |@@                                                  |
[16, 32)              25 |@@@@@@                                              |
[32, 64)             101 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@                        |
[64, 128)             32 |@@@@@@@@                                            |
[128, 256)            10 |@@                                                  |
[256, 512)            10 |@@                                                  |
[512, 1K)             10 |@@                                                  |
[1K, 2K)              27 |@@@@@@@                                             |
[2K, 4K)               6 |@                                                   |
[4K, 8K)               0 |                                                    |
[8K, 16K)              1 |                                                    |

@per_proc[gmain]: 
[2, 4)                21 |@@@@                                                |
[4, 8)               268 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               49 |@@@@@@@@@                                           |
[16, 32)              28 |@@@@@                                               |
[32, 64)              14 |@@                                                  |
[64, 128)             14 |@@                                                  |
[128, 256)            14 |@@                                                  |
[256, 512)             4 |                                                    |
[512, 1K)             12 |@@                                                  |
[1K, 2K)               3 |                                                    |
[2K, 4K)               0 |                                                    |
[4K, 8K)               1 |                                                    |

@per_proc[kworker/6:2]: 
[2, 4)                12 |@                                                   |
[4, 8)               325 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               69 |@@@@@@@@@@@                                         |
[16, 32)              29 |@@@@                                                |
[32, 64)              12 |@                                                   |
[64, 128)              3 |                                                    |
[128, 256)             1 |                                                    |

@per_proc[ksoftirqd/2]: 
[2, 4)               135 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@         |
[4, 8)               161 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              125 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[16, 32)              26 |@@@@@@@@                                            |
[32, 64)               3 |                                                    |
[64, 128)              0 |                                                    |
[128, 256)             2 |                                                    |

@per_proc[libuv-worker]: 
[1]                   57 |@@@@@@@@@@@@@@@@@@@@@@@@                            |
[2, 4)               121 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[4, 8)                94 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[8, 16)               19 |@@@@@@@@                                            |
[16, 32)              33 |@@@@@@@@@@@@@@                                      |
[32, 64)              36 |@@@@@@@@@@@@@@@                                     |
[64, 128)             37 |@@@@@@@@@@@@@@@                                     |
[128, 256)            39 |@@@@@@@@@@@@@@@@                                    |
[256, 512)            20 |@@@@@@@@                                            |
[512, 1K)              6 |@@                                                  |
[1K, 2K)              11 |@@@@                                                |
[2K, 4K)               6 |@@                                                  |
[4K, 8K)               2 |                                                    |

@per_proc[kworker/u33:1]: 
[2, 4)                15 |@@                                                  |
[4, 8)                35 |@@@@@                                               |
[8, 16)              109 |@@@@@@@@@@@@@@@@@                                   |
[16, 32)             316 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[32, 64)              15 |@@                                                  |
[64, 128)             12 |@                                                   |
[128, 256)            13 |@@                                                  |
[256, 512)             7 |@                                                   |

@per_proc[z_null_int]: 
[1]                    1 |                                                    |
[2, 4)               140 |@@@@@@@@@@@@@@@@@@@@                                |
[4, 8)               358 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               21 |@@@                                                 |
[16, 32)               9 |@                                                   |
[32, 64)               3 |                                                    |
[64, 128)              6 |                                                    |

@per_proc[ThreadPoolForeg]: 
[1]                   53 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[2, 4)               104 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@       |
[4, 8)               119 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               53 |@@@@@@@@@@@@@@@@@@@@@@@                             |
[16, 32)              32 |@@@@@@@@@@@@@                                       |
[32, 64)              38 |@@@@@@@@@@@@@@@@                                    |
[64, 128)             22 |@@@@@@@@@                                           |
[128, 256)            17 |@@@@@@@                                             |
[256, 512)            14 |@@@@@@                                              |
[512, 1K)             30 |@@@@@@@@@@@@@                                       |
[1K, 2K)              33 |@@@@@@@@@@@@@@                                      |
[2K, 4K)              33 |@@@@@@@@@@@@@@                                      |
[4K, 8K)               9 |@@@                                                 |
[8K, 16K)              6 |@@                                                  |

@per_proc[ksoftirqd/7]: 
[1]                    2 |                                                    |
[2, 4)               179 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@           |
[4, 8)               225 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)              174 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@            |
[16, 32)              29 |@@@@@@                                              |
[32, 64)               8 |@                                                   |
[64, 128)              1 |                                                    |
[128, 256)             2 |                                                    |
[256, 512)             0 |                                                    |
[512, 1K)              1 |                                                    |

@per_proc[kworker/u32:5]: 
[2, 4)                29 |@@@                                                 |
[4, 8)               427 |@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@|
[8, 16)               88 |@@@@@@@@@@                                          |
[16, 32)              49 |@@@@@                                               |
[32, 64)              19 |@@                                                  |
[64, 128)             25 |@@@                                                 |
[128, 256)             5 |                                                    |
